0.00158857	-0.0534469	0.782708	-0.00327674	-0.0450637	0.737104	-0.00486531	0.00838314	-0.0456039	0.0466226	3.25022e-05	0
0.000642119	-0.0524569	0.786056	-0.00418283	-0.0456787	0.73687	-0.00482495	0.00677812	-0.0491854	0.0498841	2.45612e-05	0
-0.000232658	-0.0517952	0.788293	-0.00418283	-0.0456787	0.73687	-0.00395017	0.00611647	-0.0514223	0.0519353	3.8564e-05	1
0.000994604	-0.0531655	0.784939	-0.00358502	-0.0466784	0.73715	-0.00457962	0.00648706	-0.047789	0.0484442	2.31261e-05	0
0.000583659	-0.0524603	0.785581	-0.00358502	-0.0466784	0.73715	-0.00416868	0.0057819	-0.0484308	0.0489525	2.70356e-05	0
-0.000379077	-0.0514796	0.788358	-0.00358502	-0.0466784	0.73715	-0.00320594	0.00480114	-0.0512082	0.0515326	3.35774e-05	0
0.000761218	-0.0524511	0.785333	-0.00334761	-0.0459982	0.736975	-0.00410883	0.00645293	-0.048358	0.0489594	2.93859e-05	0
0.00162627	-0.0534653	0.782108	-0.00334761	-0.0459982	0.736975	-0.00497387	0.00746711	-0.045133	0.0460162	3.4629e-05	0
0.000564398	-0.0521869	0.786489	-0.00407914	-0.046474	0.736451	-0.00464354	0.00571288	-0.050038	0.0505766	2.67341e-05	0
0.000850767	-0.0526775	0.785764	-0.00407914	-0.046474	0.736451	-0.00492991	0.00620346	-0.0493134	0.049946	3.02988e-05	0
0.0017388	-0.0534646	0.783202	-0.00287198	-0.0461232	0.736879	-0.00461079	0.00734143	-0.0463236	0.0471278	2.82395e-05	0
0.0010836	-0.0529423	0.784608	-0.00320699	-0.0460233	0.737286	-0.00429059	0.00691903	-0.0473223	0.0480175	2.32191e-05	0
0.000469355	-0.0522343	0.786716	-0.00320699	-0.0460233	0.737286	-0.00367634	0.00621101	-0.0494301	0.0499542	2.76512e-05	0
0.000502681	-0.0525159	0.785418	-0.0030098	-0.045825	0.737045	-0.00351248	0.00669093	-0.0483729	0.0489596	2.66988e-05	0
0.0010627	-0.0529406	0.78441	-0.00368758	-0.046488	0.737597	-0.00475028	0.00645266	-0.0468131	0.0474938	2.50753e-05	0
