0	437	0.000000000
2	438	0.230000000
3	441	0.150000000
4	437	0.230000000
5	438	0.210000000
6	435	0.180000000
7	437	0.220000000
8	435	0.200000000
9	437	0.200000000
10	439	0.190000000
11	436	0.270000000
12	437	0.180000000
13	436	0.220000000
14	434	0.240000000
15	434	0.210000000
16	436	0.220000000
17	437	0.230000000
18	436	0.220000000
19	438	0.240000000
20	433	0.280000000
21	440	0.250000000
22	436	0.190000000
23	435	0.200000000
24	436	0.280000000
25	438	0.280000000
26	431	0.180000000
27	432	0.210000000
28	437	0.250000000
29	434	0.200000000
30	441	0.220000000
31	439	0.210000000
32	438	0.200000000
33	434	0.240000000
34	430	0.260000000
35	435	0.250000000
36	434	0.200000000
37	434	0.190000000
38	436	0.210000000
39	434	0.180000000
40	437	0.190000000
41	437	0.200000000
42	437	0.260000000
43	435	0.220000000
44	436	0.190000000
45	440	0.200000000
46	438	0.200000000
47	436	0.220000000
48	432	0.230000000
49	435	0.230000000
50	434	0.220000000
51	439	0.260000000
52	433	0.250000000
53	436	0.180000000
54	439	0.200000000
55	435	0.220000000
56	436	0.200000000
57	435	0.190000000
58	437	0.280000000
59	436	0.240000000
60	435	0.260000000
61	436	0.250000000
62	436	0.220000000
63	441	0.190000000
64	436	0.190000000
65	437	0.210000000
66	433	0.220000000
67	434	0.250000000
68	438	0.240000000
69	435	0.270000000
70	439	0.190000000
71	435	0.250000000
72	430	0.250000000
73	434	0.290000000
74	439	0.220000000
75	440	0.190000000
76	439	0.220000000
77	436	0.250000000
78	439	0.210000000
79	432	0.190000000
80	434	0.220000000
81	435	0.280000000
82	434	0.250000000
83	437	0.240000000
84	437	0.250000000
85	438	0.200000000
86	437	0.270000000
87	438	0.240000000
88	437	0.180000000
89	435	0.200000000
90	435	0.290000000
91	442	0.260000000
92	438	0.260000000
93	434	0.320000000
94	437	0.240000000
95	435	0.210000000
96	435	0.270000000
97	432	0.230000000
98	436	0.250000000
99	437	0.280000000
