2	1698	0.030000000
3	1684	0.020000000
4	1677	0.030000000
5	1696	0.020000000
6	1713	0.030000000
7	1704	0.030000000
8	1689	0.020000000
9	1703	0.030000000
10	1689	0.030000000
11	1709	0.020000000
12	1691	0.030000000
13	1709	0.020000000
14	1707	0.030000000
15	1699	0.020000000
16	1697	0.040000000
17	1702	0.020000000
18	1685	0.030000000
19	1693	0.020000000
20	1699	0.030000000
21	1689	0.030000000
22	1696	0.020000000
23	1709	0.020000000
24	1700	0.030000000
25	1696	0.020000000
26	1699	0.030000000
27	1702	0.020000000
28	1700	0.030000000
29	1702	0.020000000
30	1690	0.030000000
31	1704	0.020000000
32	1695	0.030000000
33	1692	0.030000000
34	1695	0.020000000
35	1696	0.030000000
36	1709	0.030000000
37	1697	0.020000000
38	1693	0.030000000
39	1700	0.030000000
40	1702	0.030000000
41	1699	0.020000000
42	1710	0.030000000
43	1698	0.020000000
44	1700	0.030000000
45	1700	0.020000000
46	1693	0.030000000
47	1711	0.030000000
48	1699	0.030000000
49	1714	0.020000000
50	1702	0.020000000
51	1679	0.030000000
52	1711	0.030000000
53	1692	0.020000000
54	1700	0.030000000
55	1683	0.020000000
56	1695	0.030000000
57	1708	0.020000000
58	1698	0.030000000
59	1703	0.030000000
60	1705	0.020000000
61	1704	0.030000000
62	1696	0.030000000
63	1688	0.020000000
64	1690	0.020000000
65	1703	0.030000000
66	1682	0.030000000
67	1693	0.020000000
68	1695	0.030000000
69	1694	0.020000000
70	1690	0.030000000
71	1705	0.030000000
72	1701	0.030000000
73	1707	0.020000000
74	1704	0.020000000
75	1706	0.030000000
76	1713	0.020000000
77	1687	0.030000000
78	1702	0.040000000
79	1701	0.020000000
80	1704	0.020000000
81	1689	0.030000000
82	1705	0.020000000
83	1690	0.030000000
84	1710	0.020000000
85	1701	0.030000000
86	1703	0.030000000
87	1695	0.020000000
88	1689	0.030000000
89	1697	0.030000000
90	1698	0.020000000
91	1703	0.030000000
92	1673	0.020000000
93	1717	0.040000000
94	1696	0.020000000
95	1696	0.030000000
96	1704	0.020000000
97	1690	0.020000000
98	1696	0.030000000
99	1674	0.030000000
