2	460	0.010000000
3	463	0.000000000
4	459	0.000000000
5	461	0.010000000
6	463	0.000000000
7	462	0.000000000
8	463	0.010000000
9	469	0.000000000
10	457	0.000000000
11	457	0.000000000
12	466	0.010000000
13	462	0.000000000
14	459	0.010000000
15	470	0.000000000
16	461	0.000000000
17	466	0.000000000
18	459	0.010000000
19	463	0.000000000
20	463	0.010000000
21	468	0.000000000
22	465	0.000000000
23	464	0.000000000
24	463	0.010000000
25	461	0.010000000
26	462	0.000000000
27	468	0.010000000
28	464	0.000000000
29	459	0.000000000
30	459	0.000000000
31	465	0.000000000
32	468	0.010000000
33	462	0.000000000
34	463	0.010000000
35	464	0.000000000
36	463	0.010000000
37	464	0.000000000
38	462	0.010000000
39	463	0.000000000
40	464	0.010000000
41	468	0.000000000
42	464	0.000000000
43	466	0.010000000
44	459	0.000000000
45	464	0.000000000
46	461	0.000000000
47	461	0.010000000
48	463	0.000000000
49	465	0.000000000
50	466	0.010000000
51	467	0.000000000
52	462	0.000000000
53	462	0.010000000
54	464	0.000000000
55	465	0.000000000
56	460	0.010000000
57	461	0.000000000
58	462	0.000000000
59	467	0.010000000
60	461	0.000000000
61	465	0.000000000
62	464	0.000000000
63	459	0.010000000
64	462	0.000000000
65	462	0.010000000
66	459	0.000000000
67	462	0.000000000
68	466	0.010000000
69	463	0.000000000
70	461	0.010000000
71	465	0.000000000
72	458	0.000000000
73	459	0.000000000
74	467	0.010000000
75	461	0.000000000
76	457	0.010000000
77	459	0.000000000
78	466	0.000000000
79	465	0.000000000
80	459	0.000000000
81	460	0.010000000
82	465	0.000000000
83	464	0.010000000
84	464	0.000000000
85	464	0.000000000
86	463	0.010000000
87	462	0.000000000
88	464	0.000000000
89	464	0.010000000
90	463	0.000000000
91	466	0.000000000
92	462	0.010000000
93	461	0.000000000
94	462	0.010000000
95	471	0.000000000
96	464	0.000000000
97	462	0.010000000
98	461	0.000000000
99	459	0.000000000
