0	94	0.000000000	0.000160437	0.000160437	1
1	374	0.000000000	0.000168954	0.000160437	1
2	378	0.000000000	0.000115307	0.000115307	1
3	377	0.000000000	0.000109495	0.000109495	1
4	376	0.010000000	0.000132953	0.000109495	1
5	372	0.000000000	0.000123227	0.000109495	1
6	375	0.000000000	0.000150550	0.000109495	1
7	375	0.000000000	0.000127758	0.000109495	1
8	371	0.000000000	0.000159594	0.000109495	1
9	375	0.000000000	0.000123698	0.000109495	1
10	378	0.000000000	0.000152815	0.000109495	1
11	377	0.000000000	0.000154321	0.000109495	1
12	377	0.000000000	0.000110080	0.000109495	1
13	376	0.000000000	0.000152775	0.000109495	1
14	378	0.000000000	0.000131668	0.000109495	1
15	375	0.000000000	0.000142701	0.000109495	1
16	376	0.000000000	0.000150175	0.000109495	1
17	378	0.000000000	0.000120849	0.000109495	1
18	378	0.000000000	0.000153215	0.000109495	1
19	377	0.000000000	0.000153446	0.000109495	1
20	375	0.000000000	0.000149850	0.000109495	1
21	374	0.000000000	0.000156790	0.000109495	1
22	378	0.000000000	0.000120886	0.000109495	1
23	375	0.000000000	0.000158046	0.000109495	1
24	378	0.000000000	0.000160679	0.000109495	1
25	377	0.000000000	0.000162022	0.000109495	1
26	376	0.000000000	0.000122485	0.000109495	1
27	378	0.010000000	0.000142625	0.000109495	1
28	377	0.000000000	0.000155323	0.000109495	1
29	375	0.000000000	0.000134162	0.000109495	1
30	378	0.000000000	0.000138620	0.000109495	1
31	378	0.000000000	0.000129977	0.000109495	1
32	376	0.000000000	0.000128937	0.000109495	1
33	379	0.000000000	0.000152302	0.000109495	1
34	375	0.000000000	0.000155075	0.000109495	1
35	378	0.000000000	0.000159369	0.000109495	1
36	378	0.000000000	0.000146318	0.000109495	1
37	377	0.000000000	0.000138165	0.000109495	1
38	376	0.010000000	0.000125637	0.000109495	1
39	377	0.000000000	0.000133748	0.000109495	1
40	377	0.000000000	0.000135298	0.000109495	1
41	375	0.000000000	0.000123599	0.000109495	1
42	377	0.000000000	0.000117302	0.000109495	1
43	376	0.000000000	0.000145155	0.000109495	1
44	377	0.000000000	0.000140644	0.000109495	1
45	376	0.000000000	0.000144659	0.000109495	1
46	376	0.000000000	0.000138372	0.000109495	1
47	378	0.000000000	0.000126193	0.000109495	1
48	376	0.000000000	0.000140882	0.000109495	1
49	378	0.010000000	0.000153694	0.000109495	1
50	374	0.000000000	0.000133598	0.000109495	1
51	375	0.000000000	0.000146020	0.000109495	1
52	377	0.000000000	0.000147412	0.000109495	1
53	378	0.000000000	0.000141440	0.000109495	1
54	377	0.000000000	0.000164161	0.000109495	1
55	377	0.000000000	0.000140239	0.000109495	1
56	379	0.010000000	0.000138542	0.000109495	1
57	377	0.000000000	0.000125904	0.000109495	1
58	377	0.000000000	0.000144644	0.000109495	1
59	376	0.000000000	0.000140825	0.000109495	1
60	377	0.000000000	0.000131169	0.000109495	1
61	375	0.000000000	0.000142024	0.000109495	1
62	377	0.000000000	0.000158563	0.000109495	1
63	377	0.000000000	0.000146319	0.000109495	1
64	378	0.000000000	0.000131335	0.000109495	1
65	376	0.000000000	0.000126084	0.000109495	1
66	377	0.000000000	0.000132925	0.000109495	1
67	377	0.000000000	0.000115426	0.000109495	1
68	379	0.000000000	0.000123665	0.000109495	1
69	378	0.010000000	0.000143908	0.000109495	1
70	375	0.000000000	0.000131820	0.000109495	1
71	376	0.000000000	0.000140189	0.000109495	1
72	380	0.010000000	0.000140242	0.000109495	1
73	377	0.000000000	0.000150391	0.000109495	1
74	377	0.010000000	0.000145999	0.000109495	1
75	379	0.000000000	0.000126649	0.000109495	1
76	379	0.000000000	0.000135467	0.000109495	1
77	378	0.000000000	0.000142907	0.000109495	1
78	376	0.000000000	0.000154954	0.000109495	1
79	378	0.000000000	0.000157115	0.000109495	1
80	379	0.000000000	0.000110231	0.000109495	1
81	377	0.000000000	0.000146335	0.000109495	1
82	378	0.000000000	0.000139311	0.000109495	1
83	378	0.000000000	0.000142606	0.000109495	1
84	378	0.000000000	0.000131833	0.000109495	1
85	378	0.000000000	0.000131116	0.000109495	1
86	379	0.000000000	0.000125801	0.000109495	1
87	378	0.000000000	0.000133740	0.000109495	1
88	379	0.000000000	0.000135607	0.000109495	1
89	377	0.000000000	0.000100415	0.000100415	1
90	379	0.000000000	0.000159418	0.000100415	1
91	376	0.000000000	0.000140144	0.000100415	1
92	376	0.000000000	0.000136893	0.000100415	1
93	378	0.000000000	0.000163538	0.000100415	1
94	377	0.000000000	0.000157036	0.000100415	1
95	379	0.000000000	0.000142790	0.000100415	1
96	376	0.000000000	0.000140493	0.000100415	1
97	378	0.000000000	0.000147912	0.000100415	1
98	379	0.000000000	0.000146381	0.000100415	1
99	374	0.000000000	0.000129498	0.000100415	1
