0	112	0.000000000	1
1	116	0.000000000	1
2	114	0.000000000	1
3	113	0.000000000	1
4	111	0.000000000	1
5	115	0.000000000	1
6	113	0.010000000	1
7	114	0.000000000	1
8	112	0.000000000	1
9	114	0.000000000	1
10	113	0.000000000	1
11	113	0.000000000	1
12	113	0.010000000	1
13	113	0.000000000	1
14	113	0.000000000	1
15	111	0.010000000	1
16	111	0.000000000	1
17	112	0.000000000	1
18	113	0.000000000	1
19	113	0.000000000	1
20	113	0.000000000	1
21	110	0.000000000	1
22	110	0.000000000	1
23	112	0.000000000	1
24	111	0.000000000	1
25	114	0.000000000	1
26	113	0.010000000	1
27	113	0.000000000	1
28	114	0.000000000	1
29	110	0.000000000	1
30	110	0.000000000	1
31	112	0.000000000	1
32	113	0.000000000	1
33	113	0.000000000	1
34	113	0.000000000	1
35	114	0.010000000	1
36	112	0.000000000	1
37	113	0.000000000	1
38	114	0.000000000	1
39	113	0.000000000	1
40	112	0.000000000	1
41	113	0.000000000	1
42	111	0.000000000	1
43	113	0.000000000	1
44	111	0.000000000	1
45	113	0.000000000	1
46	110	0.000000000	1
47	115	0.000000000	1
48	112	0.000000000	1
49	114	0.000000000	1
50	112	0.000000000	1
51	112	0.000000000	1
52	113	0.000000000	1
53	114	0.000000000	1
54	113	0.000000000	1
55	112	0.000000000	1
56	111	0.000000000	1
57	110	0.000000000	1
58	111	0.000000000	1
59	114	0.000000000	1
60	112	0.000000000	1
61	113	0.000000000	1
62	111	0.000000000	1
63	111	0.000000000	1
64	111	0.000000000	1
65	111	0.000000000	1
66	114	0.000000000	1
67	112	0.000000000	1
68	113	0.000000000	1
69	114	0.000000000	1
70	112	0.000000000	1
71	114	0.010000000	1
72	110	0.000000000	1
73	112	0.000000000	1
74	111	0.000000000	1
75	111	0.000000000	1
76	112	0.000000000	1
77	113	0.000000000	1
78	113	0.000000000	1
79	114	0.000000000	1
80	117	0.000000000	1
81	113	0.000000000	1
82	114	0.000000000	1
83	112	0.000000000	1
84	112	0.000000000	1
85	112	0.000000000	1
86	115	0.000000000	1
87	112	0.000000000	1
88	113	0.000000000	1
89	115	0.000000000	1
90	116	0.010000000	1
91	111	0.000000000	1
92	114	0.000000000	1
93	114	0.000000000	1
94	114	0.000000000	1
95	111	0.000000000	1
96	112	0.000000000	1
97	113	0.000000000	1
98	114	0.000000000	1
99	112	0.000000000	1
