0	1899	0.030000000	1
1	1902	0.030000000	1
2	1915	0.030000000	1
3	1899	0.020000000	1
4	1890	0.030000000	1
5	1904	0.030000000	1
6	1885	0.030000000	1
7	1887	0.020000000	1
8	1895	0.030000000	1
9	1899	0.030000000	1
10	1902	0.020000000	1
11	1882	0.030000000	1
12	1897	0.030000000	1
13	1905	0.030000000	1
14	1893	0.030000000	1
15	1896	0.020000000	1
16	1897	0.020000000	1
17	1887	0.020000000	1
18	1904	0.030000000	1
19	1908	0.030000000	1
20	1886	0.020000000	1
21	1892	0.020000000	1
22	1901	0.020000000	1
23	1889	0.020000000	1
24	1897	0.030000000	1
25	1901	0.030000000	1
26	1902	0.030000000	1
27	1899	0.020000000	1
28	1892	0.030000000	1
29	1895	0.020000000	1
30	1890	0.030000000	1
31	1896	0.020000000	1
32	1893	0.030000000	1
33	1897	0.030000000	1
34	1897	0.030000000	1
35	1899	0.020000000	1
36	1890	0.040000000	1
37	1879	0.030000000	1
38	1899	0.030000000	1
39	1898	0.030000000	1
40	1893	0.020000000	1
41	1897	0.030000000	1
42	1908	0.030000000	1
43	1882	0.030000000	1
44	1901	0.020000000	1
45	1910	0.030000000	1
46	1905	0.030000000	1
47	1905	0.020000000	1
48	1905	0.030000000	1
49	1892	0.030000000	1
50	1906	0.030000000	1
51	1891	0.030000000	1
52	1900	0.020000000	1
53	1900	0.030000000	1
54	1889	0.030000000	1
55	1912	0.030000000	1
56	1906	0.030000000	1
57	1906	0.030000000	1
58	1897	0.030000000	1
59	1890	0.030000000	1
60	1896	0.030000000	1
61	1898	0.030000000	1
62	1894	0.020000000	1
63	1903	0.030000000	1
64	1915	0.030000000	1
65	1887	0.030000000	1
66	1922	0.030000000	1
67	1893	0.030000000	1
68	1897	0.030000000	1
69	1892	0.030000000	1
70	1897	0.030000000	1
71	1891	0.030000000	1
72	1897	0.020000000	1
73	1890	0.020000000	1
74	1891	0.020000000	1
75	1897	0.030000000	1
76	1895	0.030000000	1
77	1890	0.030000000	1
78	1917	0.030000000	1
79	1891	0.020000000	1
80	1898	0.030000000	1
81	1876	0.030000000	1
82	1887	0.020000000	1
83	1899	0.030000000	1
84	1906	0.030000000	1
85	1890	0.020000000	1
86	1898	0.020000000	1
87	1899	0.020000000	1
88	1884	0.030000000	1
89	1899	0.030000000	1
90	1887	0.020000000	1
91	1892	0.030000000	1
92	1901	0.030000000	1
93	1919	0.030000000	1
94	1899	0.030000000	1
95	1895	0.020000000	1
96	1897	0.030000000	1
97	1896	0.030000000	1
98	1893	0.020000000	1
99	1895	0.020000000	1
