0	110	0.000000000
2	110	0.200000000
3	110	0.220000000
4	107	0.250000000
5	110	0.180000000
6	110	0.220000000
7	111	0.170000000
8	109	0.200000000
9	109	0.180000000
10	109	0.250000000
11	109	0.270000000
12	111	0.130000000
13	109	0.240000000
14	108	0.150000000
15	107	0.180000000
16	109	0.180000000
17	111	0.190000000
18	109	0.170000000
19	107	0.140000000
20	108	0.250000000
21	108	0.170000000
22	107	0.180000000
23	101	0.210000000
24	109	0.260000000
25	107	0.180000000
26	110	0.180000000
27	110	0.220000000
28	110	0.200000000
29	107	0.230000000
30	110	0.210000000
31	108	0.190000000
32	107	0.130000000
33	109	0.200000000
34	110	0.220000000
35	111	0.270000000
36	108	0.210000000
37	109	0.180000000
38	109	0.180000000
39	109	0.180000000
40	111	0.160000000
41	109	0.240000000
42	107	0.280000000
43	110	0.230000000
44	111	0.260000000
45	111	0.180000000
46	109	0.270000000
47	109	0.250000000
48	110	0.190000000
49	109	0.170000000
50	110	0.220000000
51	110	0.200000000
52	110	0.180000000
53	109	0.220000000
54	111	0.250000000
55	108	0.210000000
56	112	0.220000000
57	111	0.220000000
58	108	0.160000000
59	108	0.190000000
60	107	0.150000000
61	109	0.210000000
62	110	0.150000000
63	108	0.200000000
64	107	0.240000000
65	107	0.180000000
66	111	0.220000000
67	108	0.160000000
68	109	0.160000000
69	106	0.230000000
70	108	0.220000000
71	109	0.220000000
72	108	0.240000000
73	108	0.160000000
74	109	0.200000000
75	110	0.160000000
76	110	0.170000000
77	103	0.170000000
78	105	0.160000000
79	110	0.180000000
80	108	0.180000000
81	107	0.190000000
82	107	0.210000000
83	109	0.210000000
84	109	0.200000000
85	107	0.200000000
86	109	0.190000000
87	110	0.210000000
88	110	0.230000000
89	110	0.190000000
90	109	0.150000000
91	109	0.210000000
92	109	0.150000000
93	110	0.180000000
94	109	0.160000000
95	109	0.210000000
96	109	0.120000000
97	109	0.210000000
98	111	0.140000000
99	109	0.200000000
