0	410	0.010000000	1
1	1693	0.030000000	1
2	1698	0.020000000	1
3	1684	0.030000000	1
4	1677	0.020000000	1
5	1696	0.030000000	1
6	1713	0.030000000	1
7	1704	0.020000000	1
8	1689	0.030000000	1
9	1703	0.030000000	1
10	1689	0.020000000	1
11	1709	0.030000000	1
12	1691	0.020000000	1
13	1709	0.030000000	1
14	1707	0.020000000	1
15	1699	0.030000000	1
16	1697	0.020000000	1
17	1702	0.020000000	1
18	1685	0.020000000	1
19	1693	0.030000000	1
20	1699	0.020000000	1
21	1689	0.020000000	1
22	1696	0.020000000	1
23	1709	0.030000000	1
24	1700	0.020000000	1
25	1696	0.030000000	1
26	1699	0.020000000	1
27	1702	0.030000000	1
28	1700	0.020000000	1
29	1702	0.030000000	1
30	1690	0.020000000	1
31	1704	0.030000000	1
32	1695	0.030000000	1
33	1692	0.020000000	1
34	1695	0.030000000	1
35	1696	0.020000000	1
36	1709	0.020000000	1
37	1697	0.030000000	1
38	1693	0.030000000	1
39	1700	0.020000000	1
40	1702	0.020000000	1
41	1699	0.020000000	1
42	1710	0.020000000	1
43	1698	0.020000000	1
44	1700	0.020000000	1
45	1700	0.020000000	1
46	1693	0.030000000	1
47	1711	0.020000000	1
48	1699	0.020000000	1
49	1714	0.020000000	1
50	1702	0.030000000	1
51	1679	0.020000000	1
52	1711	0.020000000	1
53	1692	0.020000000	1
54	1700	0.020000000	1
55	1683	0.030000000	1
56	1695	0.020000000	1
57	1708	0.030000000	1
58	1698	0.030000000	1
59	1703	0.020000000	1
60	1705	0.030000000	1
61	1704	0.020000000	1
62	1696	0.020000000	1
63	1688	0.020000000	1
64	1690	0.030000000	1
65	1703	0.020000000	1
66	1682	0.020000000	1
67	1693	0.020000000	1
68	1695	0.020000000	1
69	1694	0.030000000	1
70	1690	0.030000000	1
71	1705	0.020000000	1
72	1701	0.020000000	1
73	1707	0.020000000	1
74	1704	0.030000000	1
75	1706	0.020000000	1
76	1713	0.030000000	1
77	1687	0.030000000	1
78	1702	0.020000000	1
79	1701	0.020000000	1
80	1704	0.030000000	1
81	1689	0.020000000	1
82	1705	0.030000000	1
83	1690	0.020000000	1
84	1710	0.030000000	1
85	1701	0.020000000	1
86	1703	0.020000000	1
87	1695	0.020000000	1
88	1689	0.020000000	1
89	1697	0.020000000	1
90	1698	0.030000000	1
91	1703	0.020000000	1
92	1673	0.030000000	1
93	1717	0.020000000	1
94	1696	0.020000000	1
95	1696	0.020000000	1
96	1704	0.020000000	1
97	1690	0.030000000	1
98	1696	0.020000000	1
99	1674	0.020000000	1
