0	93	0.000000000	0.000167189	0.000167189	1
1	93	0.000000000	0.000157225	0.000157225	1
2	94	0.000000000	0.000157997	0.000157225	1
3	93	0.000000000	0.000125471	0.000125471	1
4	94	0.000000000	0.000160438	0.000125471	1
5	94	0.000000000	0.000145224	0.000125471	1
6	94	0.000000000	0.000150758	0.000125471	1
7	94	0.000000000	0.000179142	0.000125471	1
8	94	0.000000000	0.000187127	0.000125471	1
9	93	0.000000000	0.000159942	0.000125471	1
10	95	0.000000000	0.000157092	0.000125471	1
11	94	0.000000000	0.000174015	0.000125471	1
12	94	0.000000000	0.000155171	0.000125471	1
13	94	0.010000000	0.000177090	0.000125471	1
14	94	0.000000000	0.000157139	0.000125471	1
15	95	0.000000000	0.000173727	0.000125471	1
16	94	0.000000000	0.000159752	0.000125471	1
17	93	0.000000000	0.000161446	0.000125471	1
18	94	0.000000000	0.000148869	0.000125471	1
19	94	0.000000000	0.000187038	0.000125471	1
20	93	0.000000000	0.000178434	0.000125471	1
21	94	0.000000000	0.000161160	0.000125471	1
22	94	0.000000000	0.000175471	0.000125471	1
23	94	0.010000000	0.000165135	0.000125471	1
24	94	0.000000000	0.000170406	0.000125471	1
25	93	0.000000000	0.000162615	0.000125471	1
26	94	0.000000000	0.000166697	0.000125471	1
27	94	0.010000000	0.000178759	0.000125471	1
28	94	0.000000000	0.000180293	0.000125471	1
29	94	0.000000000	0.000154517	0.000125471	1
30	94	0.000000000	0.000174552	0.000125471	1
31	93	0.000000000	0.000147695	0.000125471	1
32	93	0.000000000	0.000152273	0.000125471	1
33	93	0.000000000	0.000168793	0.000125471	1
34	94	0.000000000	0.000180804	0.000125471	1
35	93	0.000000000	0.000155623	0.000125471	1
36	91	0.010000000	0.000163766	0.000125471	1
37	92	0.000000000	0.000185484	0.000125471	1
38	93	0.000000000	0.000178583	0.000125471	1
39	92	0.000000000	0.000164609	0.000125471	1
40	92	0.000000000	0.000179852	0.000125471	1
41	93	0.000000000	0.000154513	0.000125471	1
42	93	0.000000000	0.000171404	0.000125471	1
43	93	0.000000000	0.000179811	0.000125471	1
44	94	0.000000000	0.000169098	0.000125471	1
45	92	0.000000000	0.000190560	0.000125471	1
46	94	0.000000000	0.000178236	0.000125471	1
47	93	0.000000000	0.000177912	0.000125471	1
48	93	0.000000000	0.000183461	0.000125471	1
49	92	0.000000000	0.000178286	0.000125471	1
50	93	0.000000000	0.000182647	0.000125471	1
51	93	0.000000000	0.000174845	0.000125471	1
52	94	0.010000000	0.000162124	0.000125471	1
53	92	0.000000000	0.000179106	0.000125471	1
54	93	0.000000000	0.000172615	0.000125471	1
55	94	0.000000000	0.000173418	0.000125471	1
56	93	0.000000000	0.000174747	0.000125471	1
57	94	0.000000000	0.000172528	0.000125471	1
58	94	0.010000000	0.000200384	0.000125471	1
59	93	0.000000000	0.000154624	0.000125471	1
60	94	0.000000000	0.000159274	0.000125471	1
61	93	0.000000000	0.000155444	0.000125471	1
62	94	0.000000000	0.000152932	0.000125471	1
63	93	0.000000000	0.000169558	0.000125471	1
64	93	0.000000000	0.000178520	0.000125471	1
65	93	0.000000000	0.000172441	0.000125471	1
66	94	0.000000000	0.000169333	0.000125471	1
67	94	0.000000000	0.000150190	0.000125471	1
68	94	0.000000000	0.000193810	0.000125471	1
69	94	0.000000000	0.000161468	0.000125471	1
70	94	0.000000000	0.000154476	0.000125471	1
71	94	0.000000000	0.000178617	0.000125471	1
72	93	0.000000000	0.000172007	0.000125471	1
73	94	0.000000000	0.000176037	0.000125471	1
74	94	0.000000000	0.000163263	0.000125471	1
75	94	0.000000000	0.000170071	0.000125471	1
76	94	0.000000000	0.000176723	0.000125471	1
77	94	0.000000000	0.000174816	0.000125471	1
78	94	0.000000000	0.000183829	0.000125471	1
79	94	0.000000000	0.000149027	0.000125471	1
80	94	0.000000000	0.000163106	0.000125471	1
81	94	0.000000000	0.000178334	0.000125471	1
82	94	0.000000000	0.000171261	0.000125471	1
83	94	0.000000000	0.000173020	0.000125471	1
84	94	0.000000000	0.000131197	0.000125471	1
85	94	0.000000000	0.000156896	0.000125471	1
86	94	0.000000000	0.000178418	0.000125471	1
87	94	0.000000000	0.000150833	0.000125471	1
88	94	0.000000000	0.000169932	0.000125471	1
89	94	0.000000000	0.000158465	0.000125471	1
90	94	0.010000000	0.000180033	0.000125471	1
91	94	0.000000000	0.000166237	0.000125471	1
92	94	0.000000000	0.000173490	0.000125471	1
93	94	0.000000000	0.000175820	0.000125471	1
94	94	0.000000000	0.000184142	0.000125471	1
95	94	0.000000000	0.000178534	0.000125471	1
96	94	0.000000000	0.000202990	0.000125471	1
97	95	0.000000000	0.000149801	0.000125471	1
98	94	0.000000000	0.000175884	0.000125471	1
99	94	0.000000000	0.000176674	0.000125471	1
