2	1915	0.030000000
3	1899	0.030000000
4	1890	0.030000000
5	1904	0.030000000
6	1885	0.030000000
7	1887	0.030000000
8	1895	0.020000000
9	1899	0.030000000
10	1902	0.030000000
11	1882	0.020000000
12	1897	0.030000000
13	1905	0.030000000
14	1893	0.030000000
15	1896	0.030000000
16	1897	0.030000000
17	1887	0.030000000
18	1904	0.020000000
19	1908	0.040000000
20	1886	0.030000000
21	1892	0.020000000
22	1901	0.030000000
23	1889	0.030000000
24	1897	0.020000000
25	1901	0.030000000
26	1902	0.030000000
27	1899	0.030000000
28	1892	0.020000000
29	1895	0.040000000
30	1890	0.020000000
31	1896	0.030000000
32	1893	0.020000000
33	1897	0.030000000
34	1897	0.030000000
35	1899	0.030000000
36	1890	0.020000000
37	1879	0.040000000
38	1899	0.030000000
39	1898	0.030000000
40	1893	0.030000000
41	1897	0.020000000
42	1908	0.030000000
43	1882	0.030000000
44	1901	0.030000000
45	1910	0.020000000
46	1905	0.030000000
47	1905	0.030000000
48	1905	0.020000000
49	1892	0.030000000
50	1906	0.030000000
51	1891	0.030000000
52	1900	0.030000000
53	1900	0.020000000
54	1889	0.030000000
55	1912	0.030000000
56	1906	0.030000000
57	1906	0.030000000
58	1897	0.030000000
59	1890	0.030000000
60	1896	0.030000000
61	1898	0.030000000
62	1894	0.030000000
63	1903	0.020000000
64	1915	0.030000000
65	1887	0.030000000
66	1922	0.030000000
67	1893	0.030000000
68	1897	0.030000000
69	1892	0.030000000
70	1897	0.030000000
71	1891	0.030000000
72	1897	0.030000000
73	1890	0.030000000
74	1891	0.030000000
75	1897	0.020000000
76	1895	0.030000000
77	1890	0.030000000
78	1917	0.030000000
79	1891	0.030000000
80	1898	0.020000000
81	1876	0.030000000
82	1887	0.030000000
83	1899	0.020000000
84	1906	0.030000000
85	1890	0.030000000
86	1898	0.030000000
87	1899	0.030000000
88	1884	0.020000000
89	1899	0.030000000
90	1887	0.030000000
91	1892	0.020000000
92	1901	0.030000000
93	1919	0.030000000
94	1899	0.030000000
95	1895	0.030000000
96	1897	0.020000000
97	1896	0.030000000
98	1893	0.030000000
99	1895	0.030000000
