0.0618244	0.0645252	0.766495	0.0514526	0.0557956	0.719249	-0.0103718	-0.00872964	-0.047246	0.0491524	3.84438e-05	0
0.0598006	0.0568008	0.750458	0.0518778	0.0545967	0.718566	-0.00792285	-0.00220408	-0.0318928	0.032936	3.29894e-05	0
0.061958	0.0653156	0.766985	0.0518778	0.0545967	0.718566	-0.0100802	-0.0107189	-0.0484191	0.0506055	4.7429e-05	0
0.0622238	0.0659298	0.767626	0.0545517	0.0576018	0.720226	-0.00767207	-0.00832793	-0.0473999	0.0487336	4.50935e-05	1
0.0621542	0.0658705	0.76716	0.04809	0.0559588	0.719226	-0.0140642	-0.00991171	-0.0479338	0.0509283	3.42141e-05	0
0.0599891	0.056599	0.750732	0.0507907	0.0561797	0.719304	-0.00919844	-0.000419247	-0.0314286	0.0327497	3.28773e-05	0
0.0598023	0.0567104	0.750505	0.0507907	0.0561797	0.719304	-0.00901162	-0.000530681	-0.0312012	0.0324809	3.36044e-05	0
0.0620786	0.0655458	0.766768	0.0500912	0.0564433	0.719634	-0.0119874	-0.00910259	-0.0471346	0.0494795	2.95146e-05	0
0.0600866	0.0564682	0.750793	0.0500912	0.0564433	0.719634	-0.00999542	-2.49805e-05	-0.0311589	0.0327229	3.5066e-05	0
0.0623332	0.0652149	0.767608	0.0541565	0.060195	0.720003	-0.00817668	-0.00501994	-0.0476043	0.0485616	3.43431e-05	1
0.0591924	0.0554065	0.747228	0.0541565	0.060195	0.720003	-0.00503588	0.00478844	-0.0272242	0.0280971	4.09966e-05	1
0.0620756	0.0658447	0.767394	0.0541565	0.060195	0.720003	-0.00791902	-0.00564977	-0.0473903	0.0483784	4.36296e-05	0
0.0596005	0.0568351	0.750475	0.0544811	0.057938	0.720145	-0.00511944	0.00110292	-0.0303294	0.0307782	4.27227e-05	1
0.0620266	0.0657316	0.767189	0.0545412	0.0604144	0.71965	-0.00748543	-0.00531723	-0.0475396	0.0484182	3.41188e-05	1
0.0621492	0.0652645	0.766243	0.0545412	0.0604144	0.71965	-0.007608	-0.00485017	-0.0465937	0.0474592	3.61477e-05	0
0.0628331	0.0662933	0.768344	0.0496783	0.0565056	0.718997	-0.0131548	-0.00978766	-0.0493467	0.0519994	3.51222e-05	0
0.0623794	0.0664204	0.767565	0.0486296	0.0559154	0.719252	-0.0137498	-0.010505	-0.0483135	0.0513187	2.89743e-05	0
0.0594533	0.055787	0.747985	0.0486296	0.0559154	0.719252	-0.0108237	0.0001284	-0.0287334	0.0307047	3.86746e-05	0
0.0623517	0.0652475	0.767087	0.0486296	0.0559154	0.719252	-0.0137221	-0.0093321	-0.0478352	0.0506319	4.32567e-05	0
0.0620681	0.0651273	0.766799	0.0508939	0.0565156	0.717907	-0.0111742	-0.00861168	-0.0488922	0.0508869	3.79777e-05	0
0.0594757	0.0555837	0.747664	0.0508939	0.0565156	0.717907	-0.0085818	0.000931859	-0.0297566	0.0309834	4.50499e-05	0
0.0595722	0.0562122	0.749248	0.0507406	0.0569862	0.717319	-0.00883156	0.000774046	-0.0319295	0.0331375	3.36197e-05	0
0.0591661	0.0553576	0.746731	0.0507406	0.0569862	0.717319	-0.00842549	0.00162865	-0.029412	0.0306383	4.6438e-05	1
0.0596756	0.056353	0.749803	0.0507645	0.0557471	0.717859	-0.00891111	-0.000605931	-0.0319435	0.0331687	4.41366e-05	0
0.0595373	0.0558447	0.748817	0.0494073	0.0547501	0.721257	-0.01013	-0.00109464	-0.0275599	0.0293831	3.51832e-05	0
0.0616353	0.0652467	0.766286	0.0497454	0.0564251	0.719544	-0.0118899	-0.0088216	-0.0467427	0.0490314	2.75065e-05	0
0.059612	0.0571285	0.751226	0.0497454	0.0564251	0.719544	-0.00986657	-0.000703376	-0.0316823	0.0331905	3.89111e-05	1
0.0596993	0.0566457	0.750216	0.0500347	0.0557467	0.719454	-0.00966464	-0.000898965	-0.0307618	0.0322568	3.16337e-05	0
0.0620565	0.0658013	0.766954	0.0500347	0.0557467	0.719454	-0.0120218	-0.0100546	-0.0474998	0.0500185	3.77256e-05	0
0.0621752	0.0657968	0.767634	0.0500347	0.0557467	0.719454	-0.0121406	-0.0100501	-0.0481795	0.0506919	4.25668e-05	1
0.0616733	0.0658271	0.766104	0.0500347	0.0557467	0.719454	-0.0116387	-0.0100804	-0.0466501	0.0491254	4.63299e-05	1
0.0594477	0.0557816	0.748107	0.0497707	0.0540783	0.71913	-0.00967695	-0.00170324	-0.0289776	0.0305981	3.92091e-05	0
0.0595536	0.0561088	0.74886	0.0506099	0.0559257	0.719097	-0.00894368	-0.000183052	-0.0297638	0.031079	3.40014e-05	0
0.0621964	0.0657766	0.767195	0.0488397	0.055511	0.719439	-0.0133568	-0.0102656	-0.0477555	0.0506396	2.85833e-05	0
0.0623505	0.0656981	0.767378	0.0488397	0.055511	0.719439	-0.0135108	-0.0101871	-0.0479389	0.0508376	3.63602e-05	0
0.0592762	0.0571833	0.751774	0.0502459	0.0571574	0.719504	-0.00903031	-2.59818e-05	-0.0322706	0.0335103	3.18929e-05	0
0.058752	0.0555253	0.746634	0.0502459	0.0571574	0.719504	-0.00850609	0.00163205	-0.0271305	0.0284795	4.13491e-05	1
0.0586121	0.0551053	0.745423	0.0512737	0.0548199	0.717945	-0.00733847	-0.000285318	-0.0274774	0.0284419	3.86735e-05	0
0.0588795	0.0560371	0.748251	0.0502263	0.0547986	0.718105	-0.0086532	-0.00123849	-0.0301458	0.0313876	3.63332e-05	0
0.0592639	0.0568306	0.749804	0.0496016	0.0558243	0.718319	-0.00966229	-0.00100623	-0.0314844	0.0329491	3.57185e-05	0
